perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
805449427910,1788983966.042297,baseline_boundary_before,14.637,1.223,11.957,1651240
805449316110,1788983966.0421908,setup,14.637,1.223,11.957,1999970
805549423620,1788983966.142292,baseline,14.425,1.206,11.96,1383570
805649417310,1788983966.2422857,baseline,14.425,1.205,11.961,1362250
805749417920,1788983966.3422863,baseline,14.425,1.206,11.96,1369300
805849417640,1788983966.4422863,baseline,14.412,1.205,11.961,1384120
805949418080,1788983966.5422869,baseline,14.412,1.205,11.96,1372860
806049416840,1788983966.6422853,baseline,14.425,1.207,11.961,1378850
806149417470,1788983966.742286,baseline,14.412,1.204,11.961,1365430
806249416630,1788983966.8422852,baseline,14.425,1.205,11.961,1372130
806349500030,1788983966.9423718,baseline,14.4,1.204,11.961,1659930
806449440190,1788983967.042309,baseline,14.412,1.205,11.96,1375950
806549417800,1788983967.1422863,baseline,14.412,1.205,11.96,1368590
806649417490,1788983967.242286,baseline,14.412,1.205,11.96,1374410
806749417700,1788983967.3422863,baseline,14.4,1.204,11.961,1371900
806849420230,1788983967.442289,baseline,14.4,1.203,11.961,1375200
806949418130,1788983967.5422869,baseline,14.412,1.205,11.96,1373830
807049417940,1788983967.6422863,baseline,14.4,1.204,11.96,1372600
807149417100,1788983967.7422857,baseline,14.412,1.205,11.961,1407900
807249418050,1788983967.8422866,baseline,14.4,1.204,11.961,1376080
807349419320,1788983967.942288,baseline,14.412,1.204,11.961,1374000
807449416220,1788983968.0422847,baseline,14.412,1.204,11.96,1375220
807549417360,1788983968.1422858,baseline,14.412,1.204,11.961,1364820
807649417290,1788983968.2422857,baseline,14.4,1.205,11.96,1374820
807749417530,1788983968.3422863,baseline,14.425,1.205,11.96,1385840
807849418930,1788983968.4422874,baseline,14.437,1.206,11.961,1374590
807949421330,1788983968.5422902,baseline,14.412,1.205,11.961,1379250
808049418330,1788983968.6422868,baseline,14.4,1.205,11.96,1374700
808149418260,1788983968.742287,baseline,14.412,1.204,11.961,1372950
808249415050,1788983968.8422835,baseline,14.425,1.206,11.96,1375120
808349416290,1788983968.9422848,baseline,14.425,1.206,11.96,1371730
808449417990,1788983969.0422866,baseline,14.425,1.206,11.961,1387620
808549417460,1788983969.142286,baseline,14.425,1.206,11.961,1372320
808649415740,1788983969.2422845,baseline,14.412,1.205,11.961,1371560
808749415540,1788983969.342284,baseline,14.412,1.204,11.96,1369950
808849419270,1788983969.442288,baseline,14.412,1.204,11.961,1386100
808949423610,1788983969.5422926,baseline,14.412,1.205,11.96,1408070
