perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
1882109068970,1788985042.7019403,setup,14.662,1.228,11.962,1788550
1882109177830,1788985042.7020464,baseline_boundary_before,14.687,1.228,11.962,2370250
1882209179540,1788985042.802048,baseline,14.437,1.206,11.965,1381080
1882309173440,1788985042.9020422,baseline,14.45,1.207,11.965,1368440
1882409173260,1788985043.0020418,baseline,14.437,1.206,11.965,1369560
1882509169110,1788985043.1020377,baseline,14.425,1.205,11.966,1383400
1882609169200,1788985043.2020378,baseline,14.412,1.204,11.966,1364670
1882709168870,1788985043.3020375,baseline,14.412,1.205,11.966,1371750
1882809171280,1788985043.4020398,baseline,14.425,1.206,11.966,1369890
1882909177830,1788985043.5020463,baseline,14.412,1.205,11.966,1398230
1883009172990,1788985043.6020415,baseline,14.412,1.205,11.966,1374420
1883109171030,1788985043.7020395,baseline,14.412,1.204,11.966,1373610
1883209171170,1788985043.8020399,baseline,14.425,1.205,11.966,1370580
1883309171770,1788985043.9020402,baseline,14.412,1.204,11.966,1372430
1883409171410,1788985044.0020401,baseline,14.425,1.205,11.965,1375920
1883509170750,1788985044.1020393,baseline,14.425,1.205,11.966,1372900
1883609170400,1788985044.202039,baseline,14.412,1.204,11.966,1372730
1883709171810,1788985044.3020403,baseline,14.412,1.205,11.966,1370260
1883809171170,1788985044.4020398,baseline,14.412,1.205,11.966,1395750
1883909171680,1788985044.5020401,baseline,14.425,1.205,11.966,1373410
1884009168660,1788985044.6020372,baseline,14.425,1.206,11.966,1370560
1884109171150,1788985044.7020395,baseline,14.425,1.205,11.966,1374610
1884209170620,1788985044.8020394,baseline,14.412,1.205,11.966,1371000
1884309168800,1788985044.9020371,baseline,14.425,1.205,11.966,1371780
1884409170970,1788985045.0020397,baseline,14.412,1.205,11.966,1372390
1884509169830,1788985045.1020384,baseline,14.412,1.205,11.966,1369050
1884609170500,1788985045.202039,baseline,14.425,1.205,11.965,1369960
1884709171470,1788985045.30204,baseline,14.425,1.205,11.965,1375590
1884809171400,1788985045.4020398,baseline,14.412,1.204,11.965,1375040
1884909180780,1788985045.5020494,baseline,14.512,1.212,11.965,1416400
1885009175810,1788985045.6020443,baseline,14.437,1.206,11.966,1377480
1885109170840,1788985045.7020392,baseline,14.437,1.206,11.966,1387970
1885209168750,1788985045.8020372,baseline,14.437,1.206,11.966,1366250
1885309168940,1788985045.9020376,baseline,14.425,1.206,11.966,1374560
1885409170690,1788985046.002039,baseline,14.412,1.205,11.966,1374930
1885509170910,1788985046.1020396,baseline,14.425,1.205,11.966,1368750
1885609171260,1788985046.2020397,baseline,14.412,1.204,11.966,1379200
1885709177500,1788985046.3020463,baseline,14.425,1.205,11.966,1417390
1885809172050,1788985046.4020405,baseline,14.412,1.205,11.965,1371620
1885909171620,1788985046.5020401,baseline,14.425,1.205,11.965,1395800
1886009170920,1788985046.6020393,baseline,14.425,1.205,11.966,1373110
1886109169380,1788985046.702038,baseline,14.412,1.205,11.966,1372020
1886209170960,1788985046.8020396,baseline,14.412,1.205,11.966,1374090
1886309169960,1788985046.9020386,baseline,14.412,1.205,11.966,1374430
1886409171080,1788985047.0020397,baseline,14.412,1.205,11.966,1380620
1886509170240,1788985047.1020389,baseline,14.412,1.204,11.966,1371840
1886609168110,1788985047.2020366,baseline,14.412,1.205,11.966,1370510
1886709170370,1788985047.3020387,baseline,14.412,1.205,11.965,1370880
1886809170050,1788985047.4020386,baseline,14.425,1.205,11.966,1372430
1886909173490,1788985047.502042,baseline,14.412,1.204,11.966,1384180
1887009172980,1788985047.6020415,baseline,14.425,1.205,11.966,1373370
1887109169450,1788985047.702038,baseline,14.412,1.204,11.966,1372190
1887116599300,1788985047.7094676,baseline_boundary_after,14.412,1.206,11.965,1395450
1887121577130,1788985047.7144475,benchmark_boundary_before,14.437,1.206,11.965,1609930
1887209674400,1788985047.8025434,benchmark,14.637,1.224,11.962,5593840
1887309703340,1788985047.9025729,benchmark,14.65,1.224,11.962,4836960
1887409428960,1788985048.0022984,benchmark,14.625,1.223,11.962,5386830
1887509737750,1788985048.1026073,benchmark,14.625,1.224,11.962,4801270
1887609275950,1788985048.2021453,benchmark,14.625,1.222,11.962,6150810
1887709493040,1788985048.3023627,benchmark,14.637,1.226,11.961,5585400
1887809514580,1788985048.4023838,benchmark,14.662,1.225,11.961,5371550
1887909226950,1788985048.5020962,benchmark,14.65,1.224,11.962,4768660
1888009352740,1788985048.602222,benchmark,14.637,1.224,11.961,6829820
1888109421090,1788985048.7022905,benchmark,14.625,1.222,11.962,5497500
1888209431170,1788985048.8023005,benchmark,14.637,1.225,11.961,4751030
1888309621920,1788985048.902491,benchmark,14.625,1.222,11.962,5614300
1888409722230,1788985049.0025914,benchmark,14.637,1.224,11.961,4746290
1888509227470,1788985049.1020966,benchmark,14.625,1.223,11.962,4745610
1888609216340,1788985049.2020948,benchmark,14.625,1.222,11.961,5566280
1888709498580,1788985049.302368,benchmark,14.612,1.222,11.962,5512380
1888809637630,1788985049.402507,benchmark,14.637,1.223,11.962,5528160
1888909224380,1788985049.502094,benchmark,14.625,1.224,11.962,6221220
1889009340360,1788985049.6022096,benchmark,14.625,1.223,11.962,4765030
1889109587710,1788985049.7024572,benchmark,14.612,1.225,11.962,6038390
1889209591420,1788985049.802461,benchmark,14.637,1.223,11.962,4723350
1889310289410,1788985049.903159,benchmark,14.612,1.222,11.962,5527490
1889409816290,1788985050.002686,benchmark,14.625,1.223,11.962,4724160
1889509744730,1788985050.102614,benchmark,14.637,1.224,11.962,5560330
1889609351420,1788985050.2022204,benchmark,14.612,1.222,11.962,4736860
1889709359960,1788985050.3022294,benchmark,14.625,1.222,11.962,4766710
1889809560790,1788985050.40243,benchmark,14.65,1.224,11.961,4866230
1889909764550,1788985050.502634,benchmark,14.625,1.222,11.962,5534230
1890009313460,1788985050.6021829,benchmark,14.612,1.222,11.962,4735540
1890109293950,1788985050.7021632,benchmark,14.637,1.225,11.961,5613540
1890209624180,1788985050.8024938,benchmark,14.625,1.223,11.962,6113300
1890309825480,1788985050.902695,benchmark,14.637,1.223,11.962,4855780
1890409380000,1788985051.0022492,benchmark,14.637,1.223,11.962,5520970
1890509660150,1788985051.1025295,benchmark,14.625,1.223,11.961,5573620
1890609741820,1788985051.2026112,benchmark,14.625,1.223,11.962,5507440
1890709248700,1788985051.3021178,benchmark,14.65,1.224,11.962,5650670
1890809632000,1788985051.4025013,benchmark,14.625,1.224,11.962,4976560
1890909470060,1788985051.5023396,benchmark,14.637,1.223,11.962,4757340
1891009505160,1788985051.6023746,benchmark,14.625,1.222,11.961,4783130
1891109228690,1788985051.702098,benchmark,14.625,1.223,11.962,4827880
1891209356560,1788985051.8022258,benchmark,14.637,1.223,11.961,5488000
1891309713330,1788985051.9025826,benchmark,14.637,1.224,11.962,4739190
1891409731500,1788985052.0026007,benchmark,14.625,1.223,11.962,4749800
1891509224520,1788985052.1020942,benchmark,14.625,1.222,11.962,4870310
1891609610910,1788985052.20248,benchmark,14.625,1.223,11.962,5631740
1891709334520,1788985052.3022037,benchmark,14.637,1.224,11.962,6860920
1891809583910,1788985052.4024532,benchmark,14.612,1.222,11.962,5484050
1891909223850,1788985052.5020933,benchmark,14.625,1.223,11.962,6054750
1892009253120,1788985052.6021225,benchmark,14.625,1.224,11.962,4729280
1892109216950,1788985052.7020864,benchmark,14.637,1.223,11.962,4807710
1892209524840,1788985052.8023942,benchmark,14.637,1.223,11.962,4736300
1892309502710,1788985052.9023721,benchmark,14.637,1.223,11.962,5610150
1892409286490,1788985053.002156,benchmark,14.637,1.223,11.961,4906770
1892509502980,1788985053.1023724,benchmark,14.637,1.223,11.962,4792680
1892609748240,1788985053.202618,benchmark,14.637,1.223,11.962,4803970
1892709225340,1788985053.302095,benchmark,14.625,1.226,11.962,5522350
1892809781040,1788985053.4026506,benchmark,14.637,1.224,11.962,5379010
1892909343870,1788985053.502213,benchmark,14.637,1.225,11.961,5541310
1893009666560,1788985053.602536,benchmark,14.625,1.223,11.962,5334560
1893109834460,1788985053.7027042,benchmark,14.637,1.223,11.961,4764440
1893209391160,1788985053.8022604,benchmark,14.625,1.223,11.962,6813860
1893309598420,1788985053.9024677,benchmark,14.65,1.223,11.962,5636880
1893409223660,1788985054.002093,benchmark,14.625,1.225,11.962,5450940
1893509416820,1788985054.1022863,benchmark,14.625,1.223,11.962,5505710
1893609543540,1788985054.202413,benchmark,14.625,1.223,11.961,4741250
1893709813650,1788985054.302683,benchmark,14.637,1.224,11.962,4731620
1893809227270,1788985054.4020967,benchmark,14.625,1.222,11.962,5520770
1893909545540,1788985054.502415,benchmark,14.637,1.224,11.962,5617690
1894009226380,1788985054.6020958,benchmark,14.625,1.223,11.961,5517150
1894109507520,1788985054.7023766,benchmark,14.625,1.225,11.961,5333740
1894209600320,1788985054.8024697,benchmark,14.625,1.223,11.962,5525460
1894309219220,1788985054.9020884,benchmark,14.625,1.223,11.961,5339050
1894409283880,1788985055.0021532,benchmark,14.637,1.223,11.962,5582590
1894509677390,1788985055.1025467,benchmark,14.637,1.223,11.962,6124680
1894609826200,1788985055.2026956,benchmark,14.637,1.222,11.961,4734080
1894709817100,1788985055.3026865,benchmark,14.637,1.223,11.962,4790280
1894809451290,1788985055.4023206,benchmark,14.625,1.224,11.961,5697330
1894909748650,1788985055.502618,benchmark,14.625,1.222,11.962,4932610
1895009384490,1788985055.602254,benchmark,14.637,1.223,11.962,5626820
1895109627250,1788985055.7024965,benchmark,14.637,1.223,11.962,5589640
1895209334840,1788985055.802204,benchmark,14.625,1.223,11.962,4939140
1895309590740,1788985055.9024608,benchmark,14.65,1.225,11.961,5592590
1895409230620,1788985056.0021,benchmark,14.625,1.223,11.962,5492550
1895509218400,1788985056.102088,benchmark,14.625,1.223,11.961,5632730
1895609526290,1788985056.2023957,benchmark,14.625,1.223,11.962,4734580
1895709417990,1788985056.3022873,benchmark,14.637,1.223,11.961,5515910
1895809595490,1788985056.4024649,benchmark,14.637,1.223,11.962,6085560
1895909700450,1788985056.50257,benchmark,14.625,1.223,11.962,4745730
1896009218730,1788985056.602088,benchmark,14.625,1.225,11.961,5419390
1896109388550,1788985056.7022579,benchmark,14.637,1.223,11.962,5663710
1896209221970,1788985056.8020916,benchmark,14.637,1.224,11.962,5443870
1896309395220,1788985056.9022646,benchmark,14.637,1.223,11.962,4741740
1896409364850,1788985057.0022345,benchmark,14.637,1.223,11.961,5623670
