perf_counter_ns,unix_s,phase,board_input_power_w,board_input_current_a,board_input_voltage_v,read_duration_ns
980944569330,1788984141.5374382,baseline_boundary_before,14.625,1.223,11.958,1636560
980944459760,1788984141.5373313,setup,14.625,1.223,11.958,1984520
981044567530,1788984141.6374362,baseline,14.425,1.206,11.961,1393190
981144562770,1788984141.7374313,baseline,14.437,1.206,11.962,1367060
981244559970,1788984141.8374286,baseline,14.437,1.207,11.961,1374330
981344562650,1788984141.9374313,baseline,14.4,1.204,11.962,1373840
981444561970,1788984142.0374305,baseline,14.412,1.204,11.962,1373990
981544562650,1788984142.1374314,baseline,14.4,1.204,11.962,1371550
981644560330,1788984142.237429,baseline,14.412,1.205,11.962,1373090
981744562590,1788984142.3374312,baseline,14.412,1.205,11.962,1376050
981844562440,1788984142.437431,baseline,14.4,1.204,11.962,1375560
981944562340,1788984142.537431,baseline,14.412,1.204,11.962,1373150
982044562570,1788984142.6374311,baseline,14.412,1.204,11.962,1372980
982144561360,1788984142.73743,baseline,14.4,1.204,11.962,1374710
982244560140,1788984142.8374288,baseline,14.425,1.205,11.961,1372200
982344559760,1788984142.9374285,baseline,14.412,1.204,11.962,1371010
982444562020,1788984143.0374305,baseline,14.412,1.205,11.961,1370160
982544561480,1788984143.13743,baseline,14.412,1.204,11.962,1371640
982644561630,1788984143.2374303,baseline,14.4,1.204,11.962,1392450
982744560410,1788984143.337429,baseline,14.4,1.204,11.962,1372580
982844564330,1788984143.437433,baseline,14.412,1.204,11.962,1379620
982944562720,1788984143.5374312,baseline,14.412,1.205,11.961,1377410
983044562620,1788984143.6374314,baseline,14.412,1.205,11.962,1375270
983144561130,1788984143.7374299,baseline,14.412,1.204,11.962,1374400
983244561990,1788984143.8374305,baseline,14.4,1.204,11.962,1373260
983344560710,1788984143.9374292,baseline,14.4,1.204,11.962,1372830
983444561530,1788984144.03743,baseline,14.4,1.204,11.962,1373730
983544563680,1788984144.1374323,baseline,14.4,1.204,11.961,1376340
983644561440,1788984144.23743,baseline,14.412,1.204,11.962,1373900
983744561360,1788984144.33743,baseline,14.412,1.204,11.962,1374330
983844560310,1788984144.437429,baseline,14.4,1.204,11.961,1375230
983944561870,1788984144.5374305,baseline,14.412,1.204,11.962,1381720
984044564150,1788984144.6374328,baseline,14.475,1.21,11.961,1387700
984144561430,1788984144.73743,baseline,14.412,1.205,11.962,1372610
984244559990,1788984144.8374286,baseline,14.4,1.203,11.962,1371110
984344561610,1788984144.9374304,baseline,14.412,1.204,11.962,1372000
984444562380,1788984145.037431,baseline,14.4,1.203,11.962,1383390
984544561140,1788984145.1374297,baseline,14.4,1.204,11.962,1375270
984644561760,1788984145.2374303,baseline,14.4,1.204,11.962,1372550
984744561770,1788984145.3374302,baseline,14.412,1.204,11.962,1389070
984844563500,1788984145.4374323,baseline,14.425,1.205,11.962,1390890
984944562130,1788984145.5374308,baseline,14.4,1.204,11.962,1373980
985044561760,1788984145.6374302,baseline,14.412,1.204,11.962,1368170
985144560940,1788984145.7374296,baseline,14.412,1.204,11.962,1373730
985244560290,1788984145.837429,baseline,14.4,1.204,11.962,1380760
985344561380,1788984145.93743,baseline,14.4,1.204,11.962,1373720
985444561850,1788984146.0374305,baseline,14.412,1.204,11.962,1373290
985544563920,1788984146.1374326,baseline,14.412,1.205,11.962,1376390
985644561720,1788984146.2374303,baseline,14.412,1.204,11.962,1371960
985744561810,1788984146.3374305,baseline,14.412,1.205,11.961,1371600
985844562430,1788984146.437431,baseline,14.4,1.204,11.962,1377730
985944561480,1788984146.5374303,baseline,14.4,1.203,11.962,1373810
985951266350,1788984146.5441346,baseline_boundary_after,14.425,1.206,11.961,1394220
985956222990,1788984146.5490935,benchmark_boundary_before,14.425,1.206,11.96,1606010
986044601170,1788984146.6374712,benchmark,14.637,1.223,11.958,6161850
986145060370,1788984146.7379305,benchmark,14.637,1.224,11.957,5558780
986244687000,1788984146.8375568,benchmark,14.65,1.225,11.958,6104350
986344846820,1788984146.9377167,benchmark,14.625,1.222,11.958,4794390
986445004540,1788984147.0378745,benchmark,14.625,1.224,11.958,4759330
986545015120,1788984147.137885,benchmark,14.625,1.223,11.958,4767440
986644831810,1788984147.237702,benchmark,14.612,1.223,11.958,5707470
986744604560,1788984147.3374746,benchmark,14.612,1.222,11.958,4769120
986845013300,1788984147.4378836,benchmark,14.612,1.222,11.958,4770340
986944890380,1788984147.5377605,benchmark,14.65,1.224,11.96,5466680
987045081490,1788984147.6379511,benchmark,14.625,1.222,11.958,6037570
987145026820,1788984147.7378964,benchmark,14.625,1.223,11.958,4875890
987245219740,1788984147.8380897,benchmark,14.612,1.222,11.958,5294170
987345072350,1788984147.9379423,benchmark,14.637,1.223,11.957,4724580
987445104050,1788984148.037974,benchmark,14.625,1.222,11.958,5400000
987545162010,1788984148.1380317,benchmark,14.625,1.223,11.958,5510000
987644605180,1788984148.2374754,benchmark,14.625,1.224,11.958,5315800
987744897950,1788984148.3377678,benchmark,14.637,1.224,11.958,4765290
987844861300,1788984148.4377313,benchmark,14.637,1.224,11.958,4827370
987944933710,1788984148.537804,benchmark,14.637,1.223,11.958,4757700
988044984350,1788984148.6378548,benchmark,14.637,1.223,11.958,4720380
988144837160,1788984148.7377074,benchmark,14.625,1.222,11.958,6350550
988244747310,1788984148.8376174,benchmark,14.637,1.223,11.96,4749320
988345226010,1788984148.9380956,benchmark,14.637,1.224,11.958,6078740
988444859820,1788984149.0377297,benchmark,14.625,1.223,11.958,4781220
988544615450,1788984149.1374853,benchmark,14.625,1.225,11.958,6226380
988645037530,1788984149.2379074,benchmark,14.612,1.222,11.958,4794970
988744855620,1788984149.3377254,benchmark,14.625,1.222,11.958,5305350
988844612000,1788984149.4374819,benchmark,14.625,1.224,11.958,4826260
988945128410,1788984149.5379987,benchmark,14.612,1.222,11.958,5315380
989044607100,1788984149.637477,benchmark,14.612,1.222,11.958,4744220
989145089120,1788984149.7379591,benchmark,14.625,1.222,11.958,6083160
989244685170,1788984149.8375552,benchmark,14.612,1.222,11.957,4778190
989344606820,1788984149.9374769,benchmark,14.625,1.223,11.958,6293930
989444607930,1788984150.037478,benchmark,14.625,1.223,11.958,5503720
989545130730,1788984150.138001,benchmark,14.625,1.223,11.958,6234840
989644902190,1788984150.237772,benchmark,14.625,1.223,11.958,4766420
989744672950,1788984150.3375435,benchmark,14.612,1.222,11.958,5340390
989844998070,1788984150.437868,benchmark,14.637,1.223,11.96,4772630
989944776960,1788984150.537647,benchmark,14.625,1.222,11.958,5352050
990045081190,1788984150.637951,benchmark,14.625,1.222,11.958,4769560
990144852280,1788984150.7377222,benchmark,14.612,1.222,11.958,5481160
990244609180,1788984150.837479,benchmark,14.612,1.224,11.958,4777020
990345056640,1788984150.9379268,benchmark,14.612,1.222,11.958,5488240
990444689450,1788984151.0375595,benchmark,14.625,1.222,11.957,4761970
990544607830,1788984151.1374779,benchmark,14.637,1.223,11.96,5414610
990644985270,1788984151.237855,benchmark,14.637,1.224,11.958,4750260
990744759630,1788984151.3376296,benchmark,14.625,1.222,11.958,6089120
990844616170,1788984151.4374864,benchmark,14.625,1.223,11.96,4784050
990945197890,1788984151.538068,benchmark,14.625,1.224,11.958,5322300
991044721190,1788984151.6375911,benchmark,14.625,1.222,11.958,4743540
991145093700,1788984151.7379637,benchmark,14.625,1.222,11.958,5465050
991244685900,1788984151.8375556,benchmark,14.637,1.223,11.958,4770590
991345094830,1788984151.937965,benchmark,14.612,1.222,11.957,5331500
991444658620,1788984152.0375285,benchmark,14.6,1.224,11.957,4741020
991545039360,1788984152.1379094,benchmark,14.625,1.222,11.958,5325240
991644609860,1788984152.23748,benchmark,14.625,1.223,11.958,4745230
991745103060,1788984152.3379726,benchmark,14.625,1.223,11.958,5336110
991844700520,1788984152.4375708,benchmark,14.625,1.223,11.957,5496800
991945178930,1788984152.5380487,benchmark,14.625,1.223,11.958,6255230
